"user_id","sign_up_to_book","interval_between_bookings","hours_ahead1","hours_ahead2","median_income","diff_zip","city_id","quality_score1","quality_score2","quality_score_diff","revenue1","revenue2","discount_ratio1","discount_ratio2","prime_session1","prime_session2","late_session1","late_session2","couple1","couple2","weekend1","weekend2","special_request2","num_hvc","rank"
9100,0,219,6,2,74348,0,2,3.13,4.36,-1.23,0.00,0.00,0.000000,0.000000,0,0,1,1,0,0,0,1,0,4,"C"
1943,2,285,55,23,67167,0,2,2.54,3.73,-1.19,99.00,99.00,0.000000,0.000000,1,1,0,0,0,0,0,0,0,3,"C"
2669,1,759,7,11,67167,0,2,2.54,3.76,-1.22,99.00,99.00,0.000000,0.000000,1,0,0,1,0,0,1,0,0,3,"C"
3451,1128,32,1,1,67167,0,2,4.88,4.96,-0.08,79.00,89.00,0.202020,0.183486,0,0,0,1,0,0,1,0,0,3,"B"
4776,657,119,25,1,60865,0,2,3.13,3.13,0.00,94.00,99.00,0.050505,0.000000,0,0,1,1,0,0,0,0,0,1,"C"
404,0,2,2,52,89153,0,2,3.17,3.17,0.00,169.00,169.00,0.000000,0.000000,1,0,0,1,0,0,1,0,0,4,"C"
2314,7,371,181,102,89153,0,2,4.92,3.37,1.55,99.00,99.00,0.000000,0.000000,0,0,0,0,0,0,1,1,0,4,"C"
9120,0,47,1,2,89153,1,2,3.73,1.90,1.83,99.00,99.00,0.000000,0.000000,0,0,1,1,0,0,0,0,0,4,"B"
1096,0,1228,2,0,50468,1,2,1.86,1.86,0.00,169.00,99.00,0.000000,0.000000,1,0,0,1,0,0,1,0,0,2,"C"
1614,0,63,20,8,50468,0,2,2.54,3.73,-1.19,198.00,178.00,0.000000,0.101010,0,0,0,1,1,1,1,1,0,2,"C"
6223,8,22,193,33,50468,0,2,3.17,3.17,0.00,0.00,0.00,0.000000,0.000000,1,1,0,0,0,0,0,0,0,2,"C"
9093,351,32,1,1,50468,0,2,3.09,3.17,-0.08,79.00,129.00,0.202020,0.071942,0,0,0,0,0,0,0,0,0,2,"C"
1756,0,9,1,1,96896,0,2,2.54,2.54,0.00,139.00,139.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,10,"A"
5083,54,14,21,92,96896,0,2,3.17,3.17,0.00,198.00,198.00,0.000000,0.000000,1,1,0,0,1,1,1,1,0,10,"B"
6393,642,40,6,7,96896,0,2,3.73,2.41,1.32,39.00,99.00,0.606061,0.000000,1,1,0,0,0,0,0,0,0,10,"C"
7015,0,853,23,5,96896,0,2,1.94,3.17,-1.23,0.00,145.00,1.000000,0.000000,0,1,0,0,0,0,1,1,0,10,"C"
324,0,996,2,1,126936,1,2,3.73,3.13,0.60,198.00,29.00,0.000000,0.707071,1,1,0,0,1,0,0,1,0,23,"C"
397,0,18,-22,5,126936,0,2,2.54,2.54,0.00,99.00,198.00,0.000000,0.000000,1,1,0,0,0,1,0,0,0,23,"C"
452,0,7,20,54,126936,0,2,3.17,3.17,0.00,139.00,139.00,0.000000,0.000000,1,1,0,0,0,0,0,0,0,23,"B"
771,0,596,1,5,126936,0,2,2.58,2.50,0.08,198.00,99.00,0.000000,0.000000,1,0,0,1,1,0,0,0,0,23,"C"
924,0,1200,2,10,126936,0,2,3.13,3.77,-0.64,278.00,185.00,0.000000,0.000000,1,1,0,0,1,0,0,1,0,23,"C"
1300,0,0,17,19,126936,0,2,2.54,2.54,0.00,169.00,139.00,0.000000,0.000000,0,1,0,0,0,0,1,1,0,23,"C"
1862,0,7,14,1,126936,0,2,4.28,2.54,1.74,99.00,139.00,0.000000,0.000000,0,1,0,0,0,0,1,1,0,23,"C"
2649,0,38,1,2,126936,0,2,3.73,3.45,0.28,169.00,278.00,0.000000,0.000000,0,1,1,0,0,1,0,0,0,23,"C"
2735,13,0,71,71,126936,0,2,3.73,3.17,0.56,198.00,139.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,23,"C"
2769,253,13,4,1,126936,0,2,4.15,3.67,0.48,338.00,178.00,0.000000,0.359712,0,0,1,0,1,1,1,1,0,23,"C"
2823,0,0,22,1,126936,0,2,3.21,3.21,0.00,139.00,139.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,23,"C"
4301,0,0,3,3,126936,0,2,4.64,4.28,0.36,198.00,99.00,0.000000,0.000000,0,0,1,1,1,0,0,0,0,23,"B"
4426,0,1,1,1,126936,0,2,2.58,4.28,-1.70,169.00,99.00,0.000000,0.000000,0,1,1,0,0,0,0,1,0,23,"B"
4659,251,21,1,1,126936,0,2,3.05,4.96,-1.91,99.00,139.00,0.000000,0.000000,1,1,0,0,0,0,1,0,0,23,"C"
4848,3,0,46,42,126936,0,2,3.13,4.92,-1.79,278.00,99.00,0.000000,0.000000,1,1,0,0,1,0,1,1,0,23,"C"
5672,0,810,6,7,126936,1,2,3.45,3.77,-0.32,278.00,139.00,0.000000,0.000000,1,1,0,0,1,0,1,1,0,23,"C"
6511,601,74,42,1,126936,1,2,3.43,3.65,-0.22,278.00,99.00,0.000000,0.000000,0,0,0,1,1,0,1,0,0,23,"B"
7899,711,98,0,2,126936,0,2,3.09,4.92,-1.83,99.00,129.00,0.000000,0.071942,0,0,1,1,0,0,1,1,0,23,"B"
338,0,890,3,1,137077,0,2,2.54,3.17,-0.63,139.00,79.00,0.000000,0.202020,0,0,1,1,0,0,1,1,0,19,"C"
573,0,404,1,1,137077,0,2,3.73,3.17,0.56,99.00,99.00,0.000000,0.000000,0,0,1,1,0,0,0,0,0,19,"C"
1745,4,364,113,48,137077,0,2,3.73,3.75,-0.02,198.00,169.00,0.000000,0.000000,0,0,0,0,0,0,1,1,0,19,"C"
2023,579,84,2,1,137077,0,2,3.81,3.90,-0.09,119.00,193.00,0.143885,0.000000,1,0,0,0,0,0,1,1,0,19,"B"
2156,0,0,6,7,137077,0,2,1.98,2.54,-0.56,139.00,139.00,0.000000,0.000000,1,1,0,0,0,0,0,0,0,19,"C"
2739,245,25,93,112,137077,0,2,3.09,2.87,0.22,99.00,99.00,0.000000,0.000000,1,1,0,0,0,0,0,0,0,19,"C"
2752,0,533,5,236,137077,1,2,3.13,2.81,0.32,338.00,268.00,0.000000,0.035971,0,1,0,0,1,1,1,1,0,19,"C"
2797,0,20,3,1,137077,0,2,3.73,3.73,0.00,139.00,139.00,0.000000,0.000000,1,1,0,0,0,0,0,0,0,19,"C"
2827,318,136,55,1,137077,1,2,3.69,3.09,0.60,198.00,129.00,0.000000,0.071942,0,0,1,1,1,0,0,0,0,19,"C"
3268,501,433,3,2,137077,1,2,3.73,3.17,0.56,84.00,145.00,0.395683,0.000000,1,1,0,0,0,0,0,1,0,19,"C"
5126,0,40,2,1,137077,0,2,3.17,2.41,0.76,139.00,139.00,0.000000,0.000000,0,0,1,1,0,0,0,1,0,19,"B"
5435,289,18,3,1,137077,0,2,3.17,3.09,0.08,99.00,99.00,0.000000,0.000000,1,0,0,0,0,0,0,0,0,19,"A"
6374,2,358,0,1,137077,0,2,3.73,3.13,0.60,139.00,79.00,0.000000,0.202020,1,0,0,1,0,0,1,1,0,19,"B"
6497,165,94,1,1,137077,0,2,3.73,3.73,0.00,198.00,198.00,0.000000,0.000000,0,0,1,1,1,1,0,1,0,19,"C"
6564,3,28,84,2,137077,0,2,4.36,3.17,1.19,0.00,0.00,0.000000,0.000000,0,0,0,0,1,0,0,0,0,19,"C"
7149,175,0,2,3,137077,0,2,3.21,3.21,0.00,99.00,0.00,0.000000,1.000000,0,0,1,1,0,0,0,0,0,19,"C"
8851,0,87,1,1,137077,0,2,3.09,3.09,0.00,139.00,99.00,0.000000,0.000000,0,1,0,0,0,0,0,0,0,19,"C"
603,0,67,1,1,150466,0,2,2.54,2.54,0.00,169.00,139.00,0.000000,0.000000,0,0,0,0,0,0,1,0,0,29,"C"
604,0,7,1,26,150466,0,2,3.17,3.17,0.00,139.00,139.00,0.000000,0.000000,1,1,0,0,0,0,1,1,0,29,"B"
1082,0,1073,2,1,150466,0,2,3.40,3.69,-0.29,198.00,69.00,0.000000,0.303030,1,0,0,1,1,0,1,0,0,29,"C"
2624,2,1095,25,24,150466,0,2,3.19,3.45,-0.26,198.00,300.00,0.000000,0.000000,0,1,1,0,1,1,0,0,0,29,"C"
3300,1,38,28,122,150466,0,2,3.17,2.54,0.63,278.00,278.00,0.000000,0.000000,1,0,0,0,0,0,0,0,0,29,"C"
3788,2,6,1,1,150466,0,2,4.28,3.73,0.55,99.00,99.00,0.000000,0.000000,0,0,1,0,0,0,1,1,0,29,"B"
4252,7,188,96,27,150466,0,2,2.54,3.11,-0.57,139.00,198.00,0.000000,0.000000,0,0,0,1,0,1,1,0,0,29,"C"
4347,1,813,43,2,150466,0,2,2.85,4.92,-2.07,278.00,193.00,0.000000,0.000000,0,1,0,0,1,0,0,1,0,29,"C"
4753,0,255,1,1,150466,0,2,4.28,1.90,2.38,79.00,99.00,0.202020,0.000000,0,0,1,1,0,0,0,1,0,29,"C"
5657,0,7,8,7,150466,0,2,2.56,2.87,-0.31,278.00,278.00,0.000000,0.000000,1,1,0,0,1,1,1,1,0,29,"C"
5867,56,7,10,10,150466,0,2,4.05,3.17,0.88,278.00,278.00,0.000000,0.000000,0,0,1,1,1,1,0,0,0,29,"C"
6412,1,22,28,4,150466,0,2,3.13,3.73,-0.60,0.00,0.00,0.000000,0.000000,1,0,0,1,0,1,1,1,0,29,"B"
7907,78,114,1,3,150466,0,2,3.09,3.13,-0.04,139.00,198.00,0.000000,0.000000,1,1,0,0,0,1,0,1,0,29,"C"
8877,0,626,2,2,150466,1,2,2.41,2.73,-0.32,198.00,298.00,0.000000,0.118343,0,0,1,1,1,1,0,0,0,29,"C"
644,0,0,2,2,153717,0,2,3.65,3.73,-0.08,198.00,198.00,0.000000,0.000000,1,1,0,0,1,1,0,0,0,2,"C"
3871,292,128,2,1,153717,0,2,3.73,4.36,-0.63,198.00,79.00,0.000000,0.202020,0,0,1,1,0,0,0,1,0,2,"B"
9068,0,0,2,9,153717,0,2,4.96,4.96,0.00,169.00,169.00,0.000000,0.000000,0,0,1,1,0,0,0,0,0,2,"B"
4489,0,748,1,1,114005,1,2,3.17,4.32,-1.15,139.00,338.00,0.000000,0.000000,1,0,0,0,0,1,1,1,0,2,"C"
7310,12,126,42,22,114005,0,2,0.00,2.54,-2.54,0.00,0.00,0.000000,0.000000,0,0,0,1,0,0,0,0,0,2,"C"
951,0,0,2,3,88300,0,2,2.54,2.54,0.00,198.00,99.00,0.000000,0.000000,1,1,0,0,0,0,1,1,0,8,"C"
2836,1,301,27,1,88300,0,2,3.17,2.58,0.59,139.00,169.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,8,"C"
5669,211,19,1,113,88300,0,2,3.17,3.17,0.00,139.00,169.00,0.000000,0.000000,0,0,1,0,0,0,0,1,0,8,"B"
6337,0,956,1,3,88300,1,2,3.73,4.32,-0.59,0.00,0.00,0.000000,0.000000,0,0,1,1,0,1,0,1,0,8,"C"
6858,32,24,1,4,88300,0,2,3.17,2.54,0.63,0.00,0.00,0.000000,0.000000,0,1,0,0,0,1,0,0,0,8,"C"
2168,541,56,1,1,100422,0,2,3.13,3.73,-0.60,119.00,139.00,0.143885,0.000000,0,0,1,1,0,0,0,0,0,7,"C"
6589,12,209,1,1,100422,0,2,2.50,4.36,-1.86,0.00,0.00,0.000000,0.000000,0,0,0,0,0,0,1,1,0,7,"C"
298,0,1,2,-5,122885,1,2,3.17,3.17,0.00,278.00,278.00,0.000000,0.000000,1,1,0,0,1,1,0,1,0,4,"C"
442,1004,199,2,1,71035,0,2,3.13,3.09,0.04,29.00,69.00,0.791367,0.303030,0,0,1,1,0,0,0,0,0,34,"C"
596,0,0,1,1,71035,0,2,3.17,3.17,0.00,99.00,99.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,34,"C"
2032,0,483,8,1,71035,1,2,2.87,3.17,-0.30,98.00,139.00,0.505051,0.000000,1,0,0,0,1,0,0,0,0,34,"C"
2066,702,19,2,1,71035,0,2,4.88,4.32,0.56,29.00,198.00,0.707071,0.000000,0,0,0,1,0,1,0,0,0,34,"C"
2384,0,78,1,1,71035,0,2,2.54,3.73,-1.19,99.00,79.00,0.000000,0.202020,0,0,1,0,0,0,0,1,0,34,"C"
4162,0,731,5,3,71035,1,2,4.36,3.65,0.71,99.00,99.00,0.000000,0.000000,0,1,0,0,0,0,0,1,0,34,"C"
4615,1,27,32,1,71035,0,2,2.54,3.17,-0.63,139.00,139.00,0.000000,0.000000,1,0,0,1,0,0,1,0,0,34,"C"
4757,0,779,13,1,71035,1,2,2.54,3.05,-0.51,169.00,368.89,0.000000,0.000000,0,1,0,0,0,0,0,1,0,34,"C"
4772,51,64,1,1,71035,0,2,3.73,3.73,0.00,99.00,198.00,0.000000,0.000000,0,1,1,0,0,1,1,0,0,34,"C"
4926,0,46,1,1,71035,0,2,4.92,4.92,0.00,99.00,198.00,0.000000,0.000000,0,0,1,1,0,1,0,0,0,34,"C"
5752,7,63,3,1,71035,1,2,3.13,4.96,-1.83,119.00,69.00,0.143885,0.303030,1,1,0,0,0,0,0,0,0,34,"C"
5908,396,0,1,1,71035,0,2,4.92,3.73,1.19,79.00,99.00,0.202020,0.000000,1,1,0,0,0,0,1,1,0,34,"C"
5960,23,27,5,1,71035,0,2,3.45,2.79,0.66,99.00,139.00,0.000000,0.000000,1,0,0,0,0,0,1,1,0,34,"B"
6318,487,63,2,1,71035,0,2,3.77,3.73,0.04,0.00,59.00,1.000000,0.404040,1,0,0,1,0,0,1,1,0,34,"C"
6386,0,77,2,1,71035,1,2,4.92,4.92,0.00,0.00,99.00,0.000000,0.000000,0,0,1,1,0,0,0,0,0,34,"C"
6930,0,309,18,99,71035,1,2,3.17,3.13,0.04,0.00,0.00,1.000000,1.000000,0,1,0,0,0,0,1,1,0,34,"C"
7234,22,0,520,520,71035,0,2,3.71,2.58,1.13,0.00,0.00,0.000000,0.000000,0,0,0,0,1,0,0,0,0,34,"C"
7253,443,0,1,1,71035,0,2,3.73,2.87,0.86,123.00,198.00,0.378788,0.000000,0,0,0,0,1,1,1,1,0,34,"C"
7334,169,0,22,23,71035,0,2,4.92,4.92,0.00,99.00,99.00,0.000000,0.000000,0,0,0,0,0,0,1,1,0,34,"C"
7382,1,40,28,5,71035,0,2,2.58,3.09,-0.51,139.00,198.00,0.000000,0.000000,0,0,0,1,0,1,1,0,0,34,"C"
7409,664,7,4,5,71035,0,2,3.69,4.05,-0.36,0.00,0.00,0.000000,0.000000,0,0,1,1,1,1,0,0,0,34,"B"
7966,546,50,3,1,71035,0,2,4.96,4.96,0.00,228.00,164.00,0.179856,0.029586,0,1,1,0,1,0,0,1,0,34,"B"
8612,1,26,2,1,71035,0,2,3.13,4.96,-1.83,99.00,198.00,0.000000,0.000000,0,1,0,0,0,1,0,1,0,34,"C"
8647,0,368,1,1,71035,0,2,2.41,2.02,0.39,79.00,84.00,0.202020,0.151515,0,0,1,1,0,0,0,0,0,34,"C"
8849,5,185,1,1,71035,0,2,2.41,4.96,-2.55,0.00,0.00,1.000000,1.000000,0,0,1,0,0,0,0,1,0,34,"C"
9056,222,392,1,1,71035,0,2,3.13,4.34,-1.21,338.00,338.00,0.000000,0.000000,0,1,0,0,1,1,1,1,0,34,"C"
474,1,59,25,22,97805,0,2,3.17,3.17,0.00,99.00,99.00,0.000000,0.000000,0,0,0,0,0,0,0,1,0,26,"C"
680,0,7,2,4,97805,0,2,3.13,3.13,0.00,139.00,139.00,0.000000,0.000000,0,0,1,1,0,0,0,0,0,26,"C"
1489,0,120,2,1,97805,0,2,2.54,3.73,-1.19,99.00,99.00,0.000000,0.000000,0,1,0,0,0,0,0,1,0,26,"B"
1501,0,24,20,47,97805,0,2,2.83,3.13,-0.30,98.00,139.00,0.505051,0.000000,1,1,0,0,1,0,1,0,0,26,"C"
1895,69,735,91,169,97805,1,2,3.73,3.49,0.24,104.00,198.00,0.251799,0.000000,0,1,0,0,0,1,1,1,0,26,"C"
2236,0,341,5,1,97805,0,2,3.13,3.13,0.00,338.00,338.00,0.000000,0.000000,0,1,1,0,1,1,1,1,0,26,"C"
2262,0,84,1,1,97805,0,2,3.13,2.54,0.59,99.00,99.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,26,"B"
2507,83,28,1,1,97805,0,2,3.73,3.09,0.64,139.00,139.00,0.000000,0.000000,0,1,0,0,0,0,1,1,0,26,"C"
2586,0,230,1,18,97805,1,2,3.73,3.09,0.64,99.00,198.00,0.000000,0.000000,0,0,0,0,0,1,1,1,0,26,"C"
2606,0,40,4,2,97805,0,2,2.54,2.54,0.00,198.00,99.00,0.000000,0.000000,0,1,1,0,0,0,0,1,0,26,"C"
2842,42,196,1,1,97805,0,2,1.62,3.05,-1.43,89.00,99.00,0.101010,0.000000,0,1,0,0,0,0,0,0,0,26,"C"
2914,0,137,3,6,97805,0,2,3.73,2.54,1.19,99.00,99.00,0.000000,0.000000,1,1,0,0,0,0,0,0,0,26,"C"
4180,6,62,1,2,97805,0,2,3.73,4.92,-1.19,169.00,99.00,0.000000,0.000000,0,1,1,0,0,0,0,0,0,26,"C"
4992,0,276,1,2,97805,1,2,4.36,3.09,1.27,139.00,139.00,0.000000,0.000000,0,0,0,0,0,0,1,0,0,26,"C"
5623,119,759,1,40,97805,0,2,3.09,4.92,-1.83,0.00,99.00,1.000000,0.000000,1,1,0,0,0,0,1,0,0,26,"C"
5957,24,12,45,18,97805,0,2,3.17,3.15,0.02,198.00,198.00,0.000000,0.000000,1,0,0,0,1,1,1,1,0,26,"C"
7746,0,94,11,23,97805,1,2,3.73,3.73,0.00,278.00,99.00,0.000000,0.000000,1,1,0,0,1,0,1,0,0,26,"C"
8660,2,711,1,37,97805,1,2,4.96,3.77,1.19,99.00,169.00,0.000000,0.000000,0,0,1,0,0,0,0,0,0,26,"C"
8827,580,24,1,1,97805,0,2,3.69,3.13,0.56,134.00,139.00,0.035971,0.000000,1,1,0,0,0,0,0,0,0,26,"C"
9066,0,787,1,1,97805,0,2,2.54,4.32,-1.78,99.00,198.00,0.000000,0.000000,0,1,1,0,0,1,0,1,0,26,"C"
1668,6,27,1,1,104082,0,2,2.54,2.54,0.00,99.00,99.00,0.000000,0.000000,1,0,0,0,0,0,0,0,0,7,"C"
1944,3,115,94,152,104082,1,2,3.13,2.54,0.59,98.00,119.00,0.505051,0.143885,0,0,0,0,1,0,1,0,0,7,"C"
798,0,395,1,1,45854,0,2,2.54,3.09,-0.55,139.00,139.00,0.000000,0.000000,1,0,0,0,0,0,0,0,0,8,"C"
1513,13,667,78,9,45854,1,2,2.60,4.10,-1.50,338.00,198.00,0.000000,0.000000,0,0,1,1,1,1,1,0,0,8,"C"
1742,0,18,1,1,45854,0,2,2.54,3.65,-1.11,99.00,99.00,0.000000,0.000000,1,0,0,0,0,0,0,1,0,8,"C"
2572,0,10,1,1,45854,0,2,2.54,3.73,-1.19,99.00,99.00,0.000000,0.000000,0,0,0,1,0,0,1,0,0,8,"C"
3471,533,56,1,3,45854,0,2,4.32,3.09,1.23,178.00,198.00,0.101010,0.000000,0,1,0,0,1,1,1,1,0,8,"C"
4132,483,20,3,1,45854,0,2,3.09,4.28,-1.19,79.00,129.00,0.202020,0.071942,1,0,0,1,0,0,0,0,0,8,"C"
4888,0,0,1,2,45854,0,2,3.73,3.73,0.00,99.00,99.00,0.000000,0.000000,0,1,0,0,0,0,0,0,0,8,"C"
1494,0,20,1,1,144047,0,2,3.05,3.09,-0.04,169.00,169.00,0.000000,0.000000,0,0,1,1,0,0,0,0,0,10,"C"
1770,38,0,918,918,144047,0,2,3.17,3.73,-0.56,139.00,139.00,0.000000,0.000000,1,1,0,0,0,0,1,1,0,10,"C"
2306,708,115,1,2,144047,0,2,4.92,3.77,1.15,139.00,139.00,0.000000,0.000000,1,0,0,1,0,0,1,0,0,10,"C"
2399,562,24,1,1,144047,0,2,4.92,3.09,1.83,79.00,99.00,0.202020,0.000000,0,1,1,0,0,0,0,1,0,10,"C"
4505,0,264,2,6,144047,0,2,3.73,3.17,0.56,139.00,139.00,0.000000,0.000000,0,0,1,1,0,0,0,1,0,10,"C"
5259,43,34,3,9,144047,0,2,3.73,3.05,0.68,99.00,99.00,0.000000,0.000000,1,1,0,0,0,0,1,1,0,10,"A"
6523,1,0,44,1,144047,0,2,2.54,3.17,-0.63,198.00,99.00,0.000000,0.000000,1,1,0,0,1,0,0,0,0,10,"B"
7074,0,58,2,1,144047,0,2,3.09,3.09,0.00,139.00,159.00,0.177515,0.059172,1,0,0,1,0,0,1,0,0,10,"B"
237,0,5,7,49,74213,0,2,3.17,3.17,0.00,99.00,278.00,0.000000,0.000000,0,1,1,0,0,0,0,0,0,19,"B"
826,0,0,1,1,74213,0,2,3.17,3.17,0.00,99.00,99.00,0.000000,0.000000,0,0,0,0,0,0,1,1,0,19,"C"
860,0,140,3,1,74213,0,2,2.54,2.54,0.00,99.00,139.00,0.000000,0.000000,1,1,0,0,0,0,0,0,0,19,"C"
1269,0,23,1,1,74213,0,2,3.65,2.02,1.63,99.00,99.00,0.000000,0.000000,0,1,1,0,0,0,0,0,0,19,"C"
1720,5,1,1,23,74213,1,2,3.73,3.13,0.60,99.00,278.00,0.000000,0.000000,0,0,1,0,0,1,0,1,0,19,"C"
1733,841,28,1,1,74213,0,2,3.65,3.77,-0.12,99.00,99.00,0.000000,0.000000,1,1,0,0,0,0,0,0,0,19,"C"
4524,39,7,1,1,74213,0,2,3.73,3.13,0.60,99.00,99.00,0.000000,0.000000,0,0,1,1,0,0,0,0,0,19,"C"
4833,361,0,78,74,74213,0,2,4.92,4.92,0.00,0.00,99.00,1.000000,0.000000,0,0,0,0,0,0,1,1,0,19,"C"
8909,50,189,1,1,74213,0,2,3.09,3.73,-0.64,99.00,0.00,0.000000,1.000000,1,1,0,0,0,0,1,1,0,19,"C"
9180,1,0,1,1,74213,0,2,4.28,2.41,1.87,69.00,99.00,0.303030,0.000000,1,1,0,0,0,0,1,1,0,19,"C"
349,0,390,1,70,56318,0,2,2.54,3.09,-0.55,139.00,99.00,0.000000,0.000000,1,1,0,0,0,0,1,0,0,3,"C"
997,668,209,1,1,56318,0,2,3.73,2.50,1.23,79.00,99.00,0.202020,0.000000,1,1,0,0,0,0,1,1,0,3,"C"
1590,37,183,3,116,56318,0,2,3.73,3.17,0.56,0.00,99.00,1.000000,0.630597,0,0,0,0,0,0,1,1,0,3,"B"
1847,0,337,2,1,56318,0,2,2.62,4.92,-2.30,98.00,99.00,0.505051,0.000000,0,0,0,1,1,0,1,1,0,3,"C"
2445,0,980,1,1,56318,1,2,3.13,3.09,0.04,99.00,99.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,3,"C"
2903,1,136,37,22,56318,0,2,2.54,3.17,-0.63,99.00,169.00,0.000000,0.000000,0,0,1,1,0,0,1,0,0,3,"C"
3054,0,0,1,0,56318,0,2,4.92,4.92,0.00,139.00,99.00,0.000000,0.000000,0,0,0,0,0,0,1,1,0,3,"C"
7835,519,525,1,3,56318,1,2,3.73,2.54,1.19,99.00,49.00,0.000000,0.505051,0,0,1,1,0,0,0,0,1,3,"C"
321,0,8,-9,191,74562,0,2,2.85,2.85,0.00,278.00,278.00,0.000000,0.000000,0,1,0,0,1,1,0,0,0,18,"C"
359,740,14,0,2,74562,0,2,4.92,3.73,1.19,79.00,188.00,0.202020,0.050505,1,0,0,1,0,1,1,1,0,18,"AA"
1329,1184,25,1,1,74562,0,2,4.32,4.32,0.00,99.00,145.00,0.000000,0.000000,0,0,0,0,0,0,0,1,1,18,"A"
1601,0,0,1,1,74562,0,2,2.54,2.02,0.52,99.00,99.00,0.000000,0.000000,0,0,1,1,0,0,0,0,0,18,"C"
2062,0,52,20,68,74562,0,2,2.85,2.96,-0.11,278.00,278.00,0.000000,0.000000,1,1,0,0,1,1,0,1,0,18,"B"
2234,7,14,1,1,74562,0,2,3.13,2.54,0.59,99.00,99.00,0.000000,0.000000,0,0,0,0,0,0,1,1,0,18,"B"
2841,0,584,6,4,74562,0,2,2.58,4.88,-2.30,0.00,49.00,1.000000,0.505051,0,1,1,0,0,0,0,1,0,18,"C"
3520,27,0,1,2,74562,0,2,3.73,4.28,-0.55,99.00,99.00,0.000000,0.000000,1,1,0,0,0,0,1,1,0,18,"C"
4650,445,7,1,1,74562,0,2,4.92,4.92,0.00,79.00,129.00,0.202020,0.071942,0,0,1,1,0,0,0,0,0,18,"A"
5315,0,572,1,1,74562,1,2,4.92,2.46,2.46,139.00,139.00,0.000000,0.000000,0,0,1,1,0,0,1,1,0,18,"C"
7183,1,79,26,17,74562,0,2,3.17,2.85,0.32,0.00,158.00,1.000000,0.202020,0,0,1,0,0,1,0,1,0,18,"B"
7465,164,434,1,1,74562,1,2,3.13,4.14,-1.01,99.00,278.00,0.000000,0.000000,0,0,1,1,0,1,0,0,0,18,"C"
8584,0,791,1,2,74562,0,2,3.73,3.69,0.04,99.00,99.00,0.168067,0.000000,1,1,0,0,0,0,1,0,0,18,"C"
6942,0,108,14,1,65676,0,2,3.21,3.73,-0.52,0.00,139.00,1.000000,0.000000,0,0,0,0,0,0,1,0,0,1,"C"
3575,411,15,1,1,83760,1,5,3.69,4.96,-1.27,119.00,139.00,0.143885,0.000000,0,1,0,0,0,0,1,1,0,1,"C"
1233,0,370,5,1,41960,0,2,3.17,3.09,0.08,99.00,99.00,0.000000,0.000000,0,0,1,1,0,0,0,0,0,1,"C"
2613,327,136,9,1,42565,1,2,3.17,1.90,1.27,0.00,0.00,0.000000,1.000000,0,0,0,1,0,0,1,0,0,4,"C"
6969,5,22,132,50,72287,0,2,3.21,0.00,3.21,69.00,99.00,0.303030,0.000000,1,0,0,1,0,0,0,0,0,3,"C"
4514,1,55,3,8,41340,0,2,0.00,3.21,-3.21,99.00,99.00,0.000000,0.000000,1,1,0,0,0,0,0,0,0,2,"C"
8235,0,23,1,1,41340,0,2,2.54,3.73,-1.19,99.00,139.00,0.000000,0.000000,0,0,1,1,0,0,0,0,0,2,"C"
2486,0,1,1,1,46517,0,2,3.73,2.54,1.19,99.00,99.00,0.000000,0.000000,1,1,0,0,0,0,1,1,0,2,"C"
1260,0,537,1,4,66649,0,2,2.02,2.50,-0.48,139.00,99.00,0.000000,0.000000,0,0,0,0,0,0,0,1,0,1,"C"
8552,0,1,1,1,66649,0,2,1.90,3.73,-1.83,169.00,169.00,0.000000,0.000000,0,0,0,1,0,0,1,0,0,1,"C"
1761,0,700,1,1,71281,1,2,3.73,2.50,1.23,99.00,99.00,0.000000,0.000000,0,0,0,1,0,0,0,0,0,1,"C"
1409,3,0,8,9,83859,0,2,3.17,3.17,0.00,99.00,99.00,0.000000,0.000000,1,1,0,0,0,0,0,0,0,7,"B"
8157,0,91,1,1,83859,0,2,4.92,3.17,1.75,139.00,99.00,0.000000,0.000000,0,0,1,1,0,0,1,0,0,7,"C"
8866,680,89,1,2,60526,0,2,3.41,4.36,-0.95,278.00,148.00,0.000000,0.252525,1,0,0,0,1,1,1,0,0,2,"C"
630,0,990,2,1,118555,1,2,3.17,5.00,-1.83,139.00,233.00,0.000000,0.146520,0,0,0,0,0,0,1,0,0,2,"C"
1472,7,0,43,186,118555,0,2,2.54,2.02,0.52,139.00,139.00,0.000000,0.000000,0,0,0,0,0,0,0,0,0,2,"C"
6862,0,24,3,1,118555,0,2,1.90,4.92,-3.02,198.00,99.00,0.000000,0.500000,0,0,1,1,1,1,0,1,0,2,"C"
1530,0,88,2,9,64956,0,2,2.54,3.73,-1.19,139.00,139.00,0.000000,0.000000,1,0,0,1,0,0,0,1,0,2,"C"
4346,220,280,43,1,64956,0,2,1.98,3.65,-1.67,99.00,89.00,0.000000,0.101010,1,0,0,1,0,0,1,1,0,2,"C"
